window_group,n_total,n_valid_target,low_rate,p_ge_2,p_ge_5,p_ge_10,p_ge_20,p_ge_50,p_ge_100
908,4534,4533,0.5340833884844474,0.46591661151555264,0.18949922788440327,0.09596293845135671,0.04632693580410324,0.01698654312817119,0.0063975292300904475
909,4533,4532,0.5342012356575463,0.46579876434245365,0.18954104148278905,0.09598411297440423,0.04633715798764342,0.01699029126213592,0.006398940864960283
910,4532,4531,0.534098433016994,0.46590156698300594,0.18958287353785036,0.0960052968439638,0.04634738468329287,0.01699404105054072,0.00640035312293092
911,4531,4530,0.5339955849889625,0.4660044150110375,0.18962472406181016,0.09602649006622517,0.046357615894039736,0.016997792494481235,0.0064017660044150115
912,4530,4529,0.5341134908368294,0.4658865091631707,0.18944579377345994,0.09582689335394126,0.04636785162287481,0.017001545595054096,0.006403179509825568
913,4529,4528,0.5342314487632509,0.4657685512367491,0.1894876325088339,0.09584805653710247,0.04637809187279152,0.01700530035335689,0.006404593639575972
914,4528,4527,0.5343494588027391,0.4656505411972609,0.1895294897282969,0.09586922907002429,0.04638833664678595,0.017009056770488182,0.006406008394079964
915,4527,4526,0.5342465753424658,0.4657534246575342,0.18957136544410075,0.0958904109589041,0.04639858594785683,0.017012814847547502,0.006407423773751657
916,4526,4525,0.5341436464088398,0.46585635359116023,0.18961325966850828,0.09591160220994475,0.04640883977900553,0.01701657458563536,0.0064088397790055245
917,4525,4524,0.534261715296198,0.46573828470380196,0.1894341290893015,0.09571175950486295,0.046419098143236075,0.017020335985853226,0.00641025641025641
918,4524,4523,0.5343798363917753,0.4656201636082246,0.18925491930134866,0.09551182843245633,0.04642936104355516,0.01702409904930356,0.006411673667919522
919,4523,4522,0.5342768686421937,0.4657231313578063,0.189296771340115,0.09553295002211411,0.04643962848297214,0.017027863777089782,0.006413091552410438
920,4522,4521,0.5341738553417386,0.46582614465826144,0.18933864189338642,0.09555408095554081,0.046449900464499004,0.0170316301703163,0.006414510064145101
921,4521,4520,0.534070796460177,0.46592920353982303,0.18938053097345134,0.09557522123893805,0.046460176991150445,0.017035398230088497,0.006415929203539823
922,4520,4519,0.5339676919672494,0.4660323080327506,0.189422438592609,0.09559637087851294,0.04647045806594379,0.017039167957512723,0.006417348971011286
923,4519,4518,0.5340858787073927,0.46591412129260734,0.18946436476316955,0.09561752988047809,0.04648074369189907,0.017042939353696326,0.006418769366976538
924,4518,4517,0.5339827319017046,0.46601726809829536,0.18950630949745406,0.09563869825105158,0.04649103387203896,0.01704671241974762,0.006420190391853
925,4517,4516,0.5338795394154119,0.4661204605845881,0.18954827280779452,0.09565987599645705,0.04650132860938884,0.017050487156775908,0.006421612046058458
926,4516,4515,0.5337763012181617,0.46622369878183834,0.1895902547065338,0.09568106312292358,0.046511627906976744,0.017054263565891473,0.006423034330011074
927,4515,4514,0.5336730172795746,0.46632698272042533,0.1896322552060257,0.09570225963668587,0.04652193176783341,0.017058041648205582,0.006424457244129375
928,4514,4513,0.5335696875692444,0.4664303124307556,0.18967427431863507,0.09572346554398405,0.04653224019499225,0.01706182140483049,0.006425880788832263
929,4513,4512,0.5336879432624113,0.46631205673758863,0.18949468085106383,0.09574468085106383,0.04654255319148936,0.017065602836879433,0.006427304964539007
930,4512,4511,0.533584571048548,0.466415428951452,0.1895366880957659,0.09576590556417645,0.04655287076036355,0.01706938594546664,0.006428729771669253
931,4511,4510,0.5337028824833703,0.4662971175166297,0.1893569844789357,0.09578713968957872,0.04656319290465632,0.01707317073170732,0.006430155210643016
932,4510,4509,0.5335994677312043,0.46640053226879574,0.1893989798181415,0.09580838323353294,0.046573519627411845,0.017076957196717677,0.006431581281880683
933,4509,4508,0.5334960070984915,0.4665039929015084,0.18944099378881987,0.09582963620230701,0.046583850931677016,0.017080745341614908,0.006433007985803017
934,4508,4507,0.5333925005546927,0.46660749944530727,0.18948302640337253,0.0958508986021744,0.04659418682050144,0.017084535167517196,0.006434435322831151
935,4507,4506,0.533288948069241,0.466711051930759,0.18952507767421217,0.09587217043941411,0.04660452729693742,0.01708832667554372,0.006435863293386595
936,4506,4505,0.5334073251942286,0.4665926748057714,0.1893451720310766,0.09589345172031076,0.04661487236403995,0.01709211986681465,0.006437291897891232
937,4505,4504,0.533303730017762,0.466696269982238,0.18938721136767317,0.09591474245115453,0.04662522202486678,0.017095914742451153,0.006438721136767318
938,4504,4503,0.5334221630024428,0.46657783699755717,0.18942926937597157,0.09593604263824117,0.046635576282478344,0.017099711303575394,0.006440151010437486
939,4503,4502,0.5333185250999556,0.4666814749000444,0.18947134606841404,0.09595735228787206,0.046645935139937804,0.017103509551310528,0.006441581519324745
940,4502,4501,0.5332148411464119,0.46678515885358807,0.1895134414574539,0.09597867140635415,0.04665629860031104,0.017107309486780714,0.006443012663852477
941,4501,4500,0.5331111111111111,0.4668888888888889,0.18955555555555556,0.096,0.04666666666666667,0.01711111111111111,0.0064444444444444445
942,4500,4499,0.5332296065792398,0.46677039342076015,0.1895976883751945,0.0960213380751278,0.04667703934207602,0.017114914425427872,0.0064458768615247835
943,4499,4498,0.5331258337038683,0.4668741662961316,0.18963983992885727,0.09604268563806136,0.04668741662961316,0.01711871943085816,0.006447309915518008
944,4498,4497,0.5332443851456526,0.46675561485434736,0.18968201022904158,0.09606404269513008,0.0466977985323549,0.01712252612853013,0.00644874360684901
945,4497,4496,0.5333629893238434,0.4666370106761566,0.18972419928825623,0.09608540925266904,0.046708185053380785,0.017126334519572954,0.0064501779359430605
946,4496,4495,0.5334816462736374,0.46651835372636263,0.18976640711902112,0.09610678531701891,0.04671857619577308,0.017130144605116797,0.0064516129032258064
947,4495,4494,0.5336003560302626,0.46639964396973743,0.1898086337338674,0.09612817089452604,0.04672897196261682,0.017133956386292833,0.006453048509123275
948,4494,4493,0.5337191186289784,0.4662808813710216,0.18962831070554195,0.0961495659915424,0.04673937235699978,0.01713776986423325,0.006454484754061874
949,4493,4492,0.5336153161175423,0.4663846838824577,0.18967052537845058,0.09617097061442564,0.04674977738201247,0.01714158504007124,0.006455921638468388
950,4492,4491,0.5337341349365398,0.46626586506346024,0.1894900912936985,0.09596971721220218,0.04676018704074816,0.017145401914940992,0.006457359162769984
951,4491,4490,0.533630289532294,0.46636971046770603,0.18953229398663698,0.09599109131403118,0.0467706013363029,0.01714922048997773,0.0064587973273942095
952,4490,4489,0.533749164624638,0.466250835375362,0.18957451548229004,0.09601247493873914,0.04678102027177545,0.017153040766317667,0.0064602361327689905
953,4489,4488,0.5336452762923352,0.4663547237076649,0.18961675579322637,0.09603386809269163,0.04679144385026738,0.01715686274509804,0.0064616755793226385
954,4488,4487,0.5337642077111656,0.4662357922888344,0.18965901493202586,0.09605527078225987,0.046801872074883,0.0171606864274571,0.006463115667483842
955,4487,4486,0.533660276415515,0.46633972358448506,0.18970129291127955,0.09607668301382077,0.04681230494872938,0.017164511814534107,0.006464556397681676
956,4486,4485,0.53355629877369,0.4664437012263099,0.18974358974358974,0.09609810479375697,0.046822742474916385,0.01716833890746934,0.006465997770345597
957,4485,4484,0.5336752899197146,0.4663247100802855,0.18978590544157004,0.09611953612845674,0.04683318465655665,0.017172167707404103,0.006467439785905442
958,4484,4483,0.533794334151238,0.466205665848762,0.1898282400178452,0.09614097702431408,0.046843631496765556,0.017175998215480704,0.006468882444791434
959,4483,4482,0.533690316822847,0.46630968317715304,0.1898705934850513,0.0961624274877287,0.04685408299866131,0.01717983043284248,0.006470325747434181
960,4482,4481,0.5338094175407275,0.4661905824592725,0.18991296585583575,0.09618388752510601,0.04686453916536487,0.017183664360633788,0.006471769694264673
961,4481,4480,0.5339285714285714,0.4660714285714286,0.18995535714285713,0.09620535714285715,0.046875,0.0171875,0.006473214285714286
962,4480,4479,0.5338245144005358,0.46617548559946415,0.18999776735878543,0.09622683634739897,0.04688546550569324,0.01719133735208752,0.00647465952221478
963,4479,4478,0.5337204108977222,0.4662795891022778,0.1900401965163019,0.09624832514515409,0.04689593568557392,0.01719517641804377,0.006476105404198303
964,4478,4477,0.5338396247487157,0.46616037525128434,0.1898592807683717,0.09626982354255081,0.04690641054277418,0.0171990171990172,0.006477551932097387
965,4477,4476,0.5337354781054513,0.4662645218945487,0.18990169794459338,0.09629133154602323,0.04691689008042895,0.017202859696157282,0.006478999106344951
966,4476,4475,0.5336312849162012,0.4663687150837989,0.18994413407821228,0.09631284916201117,0.04692737430167598,0.017206703910614525,0.006480446927374301
967,4475,4474,0.5335270451497541,0.46647295485024587,0.18998658918194009,0.09633437639696021,0.04693786320965579,0.017210549843540455,0.006481895395619133
968,4474,4473,0.5334227587748714,0.46657724122512856,0.1900290632684999,0.09635591325732171,0.046948356807511735,0.017214397496087636,0.006483344511513525
969,4473,4472,0.5335420393559929,0.46645796064400713,0.1898479427549195,0.09615384615384616,0.046735241502683364,0.01721824686940966,0.00648479427549195
970,4472,4471,0.533661373294565,0.466338626705435,0.18989040483113398,0.09617535227018564,0.04674569447550884,0.01722209796466115,0.006486244687989264
971,4471,4470,0.5335570469798657,0.4664429530201342,0.18993288590604027,0.09619686800894854,0.04675615212527964,0.017225950782997764,0.006487695749440716
972,4470,4469,0.533452673976281,0.46654732602371896,0.18997538599239203,0.09621839337659431,0.04676661445513538,0.017229805325576192,0.0064891474602819426
973,4469,4468,0.5335720680393913,0.4664279319606088,0.18979409131602507,0.09623992837958818,0.04677708146821844,0.01723366159355416,0.006490599820948971
974,4468,4467,0.5336915155585404,0.4663084844414596,0.18983657935974926,0.09626147302440116,0.04678755316767405,0.01723751958809044,0.006492052831878218
975,4467,4466,0.5338110165696373,0.46618898343036275,0.1896551724137931,0.09628302731751008,0.046798029556650245,0.017241379310344827,0.006493506493506494
976,4466,4465,0.5339305711086226,0.46606942889137737,0.18947368421052632,0.09630459126539753,0.04680851063829787,0.017245240761478164,0.006494960806270996
977,4465,4464,0.5340501792114696,0.4659498207885305,0.1892921146953405,0.0961021505376344,0.04659498207885305,0.01724910394265233,0.006496415770609319
978,4464,4463,0.5339457763835985,0.46605422361640153,0.18933452834416312,0.09612368362088282,0.04660542236164015,0.01725296885503025,0.006497871386959444
979,4463,4462,0.5340654415060511,0.4659345584939489,0.18915284625728374,0.09614522635589422,0.04661586732406992,0.017256835499775885,0.006499327655759749
980,4462,4461,0.5341851602779646,0.4658148397220354,0.18897108271687962,0.09616677874915938,0.0466263169692894,0.01726070387805425,0.006500784577449003
981,4461,4460,0.534304932735426,0.465695067264574,0.1890134529147982,0.0961883408071749,0.04663677130044843,0.01726457399103139,0.006502242152466368
982,4460,4459,0.5342004933841669,0.46579950661583314,0.1890558421170666,0.09620991253644315,0.04664723032069971,0.01726844583987441,0.006503700381251401
983,4459,4458,0.5343203230148048,0.46567967698519513,0.18909825033647376,0.09623149394347241,0.04665769403319874,0.01727231942575146,0.006505159264244055
984,4458,4457,0.5344402064168723,0.46555979358312766,0.18891631142023782,0.09625308503477675,0.04666816244110388,0.017276194749831726,0.0065066188018846755
985,4457,4456,0.5343357271095153,0.46566427289048473,0.18895870736086176,0.09627468581687612,0.0466786355475763,0.017280071813285457,0.006508078994614004
986,4456,4455,0.5344556677890011,0.4655443322109989,0.18900112233445568,0.0962962962962963,0.04668911335578002,0.01728395061728395,0.006509539842873177
987,4455,4454,0.5343511450381679,0.46564885496183206,0.18904355635383924,0.09631791647956893,0.0466995958688819,0.01728783116299955,0.006511001347103727
988,4454,4453,0.5344711430496295,0.46552885695037055,0.18886144172468,0.09633954637323153,0.04671008309005165,0.01729171345160566,0.006512463507747586
989,4453,4452,0.534366576819407,0.465633423180593,0.1889038634321653,0.0963611859838275,0.04672057502246182,0.01729559748427673,0.00651392632524708
990,4452,4451,0.5342619636036846,0.46573803639631545,0.18894630420130307,0.09638283531790609,0.0467310716692878,0.017299483262188272,0.006515389800044934
991,4451,4450,0.5343820224719101,0.46561797752808987,0.18876404494382024,0.09640449438202248,0.046741573033707864,0.017303370786516854,0.00651685393258427
992,4450,4449,0.5342773657001574,0.4657226342998427,0.18880647336480108,0.0964261631827377,0.046752079118903125,0.017307260058440098,0.006518318723308609
993,4449,4448,0.5341726618705036,0.4658273381294964,0.18884892086330934,0.0964478417266187,0.046762589928057555,0.01731115107913669,0.006519784172661871
994,4448,4447,0.5340679109512031,0.46593208904879696,0.18889138745221498,0.09646953002023836,0.04677310546435799,0.017315043849786372,0.006521250281088374
995,4447,4446,0.5339631129104814,0.4660368870895187,0.18893387314439947,0.09649122807017543,0.04678362573099415,0.01731893837156995,0.0065227170490328385
996,4446,4445,0.5338582677165354,0.46614173228346456,0.1889763779527559,0.09651293588301463,0.046794150731158606,0.01732283464566929,0.006524184476940383
997,4445,4444,0.533978397839784,0.46602160216021604,0.18901890189018902,0.09653465346534654,0.046804680468046804,0.017326732673267328,0.0065256525652565255
998,4444,4443,0.5338735088903894,0.46612649110961063,0.18906144496961513,0.09655638082376772,0.046815214944857075,0.017330632455548053,0.006527121314427189
999,4443,4442,0.5339936965330933,0.4660063034669068,0.18887888338586223,0.09657811796488068,0.04682575416479064,0.017334533993696534,0.006528590724898694
1000,4442,4441,0.5338887637919387,0.4661112362080613,0.18892141409592433,0.09659986489529385,0.046836298131051564,0.017338437288898896,0.006530060797117767
1001,4441,4440,0.5337837837837838,0.46621621621621623,0.18896396396396398,0.09662162162162162,0.04684684684684685,0.017342342342342342,0.006531531531531532
1002,4440,4439,0.5339040324397387,0.46609596756026134,0.18900653300292858,0.09664338815048434,0.04685740031538635,0.017346249155215137,0.00653300292858752
1003,4439,4438,0.5340243352861649,0.46597566471383506,0.18904912122577738,0.09666516448850834,0.04686795853988283,0.017350157728706624,0.006534474988733664
1004,4438,4437,0.5341446923597025,0.4658553076402975,0.18909172864548118,0.0966869506423259,0.04687852152355195,0.017354068064007213,0.006535947712418301
1005,4437,4436,0.5342651036970244,0.46573489630297565,0.18890892696122633,0.09648331830477908,0.046889089269612265,0.017357980162308388,0.006537421100090171
1006,4436,4435,0.5343855693348365,0.46561443066516345,0.18895152198421647,0.09650507328072154,0.04689966178128523,0.017361894024802704,0.006538895152198422
1007,4435,4434,0.5345060893098782,0.4654939106901218,0.18899413622011726,0.09652683806946324,0.04691023906179522,0.017365809652683806,0.006540369869192602
1008,4434,4433,0.5344010827881795,0.46559891721182045,0.18903676968193098,0.09654861267764493,0.0469208211143695,0.017369727047146403,0.006541845251522671
1009,4433,4432,0.5345216606498195,0.4654783393501805,0.18907942238267147,0.09657039711191336,0.04693140794223827,0.017373646209386282,0.006543321299638989
1010,4432,4431,0.5344166102459942,0.46558338975400587,0.18912209433536448,0.09659219137892124,0.04694199954863462,0.017377567140600316,0.0065447980139923265
1011,4431,4430,0.5343115124153499,0.4656884875846501,0.18916478555304742,0.09661399548532731,0.04695259593679458,0.017381489841986456,0.00654627539503386
1012,4430,4429,0.534206367125762,0.465793632874238,0.18920749604876946,0.09663580943779634,0.046963197109957104,0.017385414314743733,0.006547753443215173
1013,4429,4428,0.5341011743450768,0.46589882565492324,0.1892502258355917,0.0966576332429991,0.04697380307136405,0.017389340560072266,0.006549232158988257
1014,4428,4427,0.5339959340411113,0.46600406595888866,0.18929297492658687,0.09667946690761238,0.04698441382426022,0.017393268579173254,0.006550711542805511
1015,4427,4426,0.5341165838228649,0.46588341617713513,0.18933574333483957,0.09670131043831902,0.04699502937189336,0.017397198373248983,0.006552191595119747
1016,4426,4425,0.5342372881355932,0.46576271186440676,0.18937853107344632,0.09672316384180792,0.04700564971751412,0.017401129943502826,0.006553672316384181
1017,4425,4424,0.534132007233273,0.46586799276672697,0.18942133815551537,0.09674502712477397,0.04701627486437613,0.01740506329113924,0.006555153707052441
1018,4424,4423,0.5342527696133845,0.4657472303866154,0.18946416459416685,0.09676690029391816,0.047026904815735925,0.01740899841736378,0.006556635767578567
1019,4423,4422,0.5341474445952058,0.4658525554047942,0.1895070104025328,0.09678878335594754,0.04703753957485301,0.017412935323383085,0.0065581184984170055
1020,4422,4421,0.534268265098394,0.46573173490160596,0.18954987559375708,0.09681067631757521,0.04704817914498982,0.017416874010404884,0.006559601900022619
1021,4421,4420,0.5343891402714932,0.4656108597285068,0.18936651583710407,0.09683257918552036,0.047058823529411764,0.01742081447963801,0.006561085972850679
1022,4420,4419,0.5342837746096402,0.4657162253903598,0.1894093686354379,0.09685449196650826,0.047069472731387195,0.017424756732292372,0.006562570717356868
1023,4419,4418,0.5344047080126754,0.4655952919873246,0.1892258940697148,0.09665006790402897,0.047080126754187414,0.017428700769578996,0.006564056133997284
1024,4418,4417,0.5342992981661762,0.46570070183382384,0.18926873443513698,0.09667194928684628,0.04709078560108671,0.017432646592709985,0.0065655422232284355
1025,4417,4416,0.5341938405797102,0.46580615942028986,0.18931159420289856,0.09669384057971014,0.04710144927536232,0.017436594202898552,0.006567028985507246
1026,4416,4415,0.5340883352208381,0.46591166477916196,0.18935447338618347,0.09671574178935448,0.04711211778029445,0.017440543601359004,0.006568516421291053
1027,4415,4414,0.5342093339374717,0.46579066606252834,0.1893973719981876,0.09673765292251926,0.04712279111916629,0.01744449478930675,0.006570004531037608
1028,4414,4413,0.5343303874915024,0.46566961250849764,0.18944029005211874,0.0967595739859506,0.04713346929526399,0.017448447767958303,0.006571493315205076
1029,4413,4412,0.5344514959202176,0.46554850407978243,0.18948322756119673,0.09678150498640073,0.0471441523118767,0.017452402538531277,0.00657298277425204
1030,4412,4411,0.5343459532985717,0.46565404670142824,0.18952618453865336,0.09680344593062798,0.047154840172296535,0.017456359102244388,0.006574472908637497
1031,4411,4410,0.5344671201814059,0.4655328798185941,0.18956916099773244,0.09682539682539683,0.047165532879818596,0.01746031746031746,0.006575963718820862
1032,4410,4409,0.5343615332274892,0.46563846677251075,0.18961215695168973,0.09684735767747789,0.04717623043774098,0.017464277613971423,0.006577455205261964
1033,4409,4408,0.5344827586206896,0.46551724137931033,0.1896551724137931,0.09686932849364792,0.047186932849364795,0.017468239564428313,0.006578947368421052
1034,4408,4407,0.5346040390288178,0.4653959609711822,0.18947129566598594,0.0966643975493533,0.0471976401179941,0.01747220331291128,0.006580440208758793
1035,4407,4406,0.5347253744893328,0.4652746255106673,0.18928733545165682,0.0964593735814798,0.04698138901497957,0.017476168860644577,0.006581933726736269
1036,4406,4405,0.5346197502837684,0.46538024971623154,0.18933030646992055,0.09648127128263337,0.04699205448354143,0.017480136208853577,0.006583427922814983
1037,4405,4404,0.5345140781108083,0.46548592188919163,0.1893732970027248,0.09650317892824704,0.04700272479564033,0.01748410535876476,0.0065849227974568575
1038,4404,4403,0.5346354758119464,0.4653645241880536,0.1891891891891892,0.09652509652509653,0.04701339995457642,0.017488076311605722,0.006586418351124233
1039,4403,4402,0.5345297592003635,0.4654702407996365,0.18923216719672875,0.09654702407996366,0.04702407996365288,0.01749204906860518,0.006587914584279873
1040,4402,4401,0.5346512156328107,0.4653487843671893,0.18927516473528744,0.09656896159963645,0.04703476482617587,0.017496023630992955,0.006589411497386958
1041,4401,4400,0.5345454545454545,0.46545454545454545,0.18931818181818183,0.09659090909090909,0.04704545454545454,0.0175,0.006590909090909091
1042,4400,4399,0.5344396453739486,0.4655603546260514,0.18936121845874063,0.09661286656058195,0.04705614912480109,0.01750397817685838,0.006592407365310297
1043,4399,4398,0.5345611641655298,0.4654388358344702,0.18940427467030468,0.09663483401546158,0.0470668485675307,0.017507958162801273,0.006593906321055025
1044,4398,4397,0.5344553104389357,0.4655446895610644,0.18944735046622696,0.0966568114623607,0.04707755287696157,0.017511939959062996,0.006595405958608142
1045,4397,4396,0.5345768880800728,0.4654231119199272,0.18949044585987262,0.09667879890809827,0.04708826205641492,0.01751592356687898,0.0065969062784349405
1046,4396,4395,0.534698521046644,0.4653014789533561,0.1895335608646189,0.09670079635949944,0.04709897610921502,0.017519908987485778,0.006598407281001138
1047,4395,4394,0.5345926263086026,0.46540737369139734,0.18957669549385525,0.09672280382339554,0.04710969503868912,0.017523896222121076,0.0065999089667728725
1048,4394,4393,0.5347143182335534,0.46528568176644663,0.1896198497609834,0.09674482130662418,0.04712041884816754,0.017527885272023674,0.006601411336216709
1049,4393,4392,0.5346083788706739,0.465391621129326,0.18966302367941712,0.09676684881602915,0.0471311475409836,0.017531876138433516,0.006602914389799636
1050,4392,4391,0.534730129810977,0.465269870189023,0.189478478706445,0.09678888635846049,0.0471418811204737,0.017535868822591665,0.006604418127989069
1051,4391,4390,0.534624145785877,0.46537585421412303,0.18952164009111616,0.09681093394077449,0.04715261958997722,0.01753986332574032,0.006605922551252847
1052,4390,4389,0.5347459557985874,0.46525404420141264,0.18956482114376852,0.09683299156983367,0.047163362952836636,0.017543859649122806,0.006607427660059239
1053,4389,4388,0.5346399270738378,0.46536007292616227,0.18960802187784867,0.09685505925250684,0.047174111212397445,0.01754785779398359,0.006608933454876937
1054,4388,4387,0.5345338500113973,0.4654661499886027,0.1896512423068156,0.09687713699566902,0.04718486437200821,0.01755185776156827,0.006610439936175063
1055,4387,4386,0.534655722754218,0.46534427724578203,0.18969448244414044,0.09689922480620156,0.04719562243502052,0.017555859553123575,0.0066119471044231645
1056,4386,4385,0.5345496009122007,0.46545039908779934,0.18973774230330673,0.09692132269099202,0.04720638540478905,0.017559863169897376,0.0066134549600912204
1057,4385,4384,0.5344434306569343,0.4655565693430657,0.1897810218978102,0.09694343065693431,0.047217153284671534,0.017563868613138685,0.006614963503649635
1058,4384,4383,0.5343372119552817,0.4656627880447182,0.18982432124115903,0.09696554871092859,0.04722792607802875,0.01756787588409765,0.006616472735569244
1059,4383,4382,0.5344591510725696,0.4655408489274304,0.18963943404837974,0.09698767685988133,0.047238703788224555,0.01757188498402556,0.006617982656321315
1060,4382,4381,0.5343528874686144,0.4656471125313855,0.18968272083999088,0.09700981511070532,0.047249486418625884,0.017575895914174845,0.0066194932663775395
1061,4381,4380,0.5344748858447489,0.46552511415525116,0.18972602739726027,0.09703196347031963,0.04726027397260274,0.017579908675799085,0.006621004566210046
1062,4380,4379,0.5343685773007536,0.4656314226992464,0.18976935373372916,0.09705412194564969,0.0472710664535282,0.017583923270153002,0.006622516556291391
1063,4379,4378,0.5344906349931475,0.46550936500685247,0.18981269986295113,0.09707629054362722,0.04728186386477844,0.017587939698492462,0.006624029237094564
1064,4378,4377,0.5346127484578478,0.46538725154215216,0.18962759881197166,0.09709846927119031,0.047292666209732694,0.01759195796207448,0.006625542609092986
1065,4377,4376,0.5345063985374772,0.46549360146252283,0.1896709323583181,0.09712065813528337,0.04730347349177331,0.017595978062157222,0.0066270566727605115
1066,4376,4375,0.5344,0.4656,0.18971428571428572,0.09714285714285714,0.04731428571428571,0.0176,0.006628571428571429
1067,4375,4374,0.5345221764974851,0.4654778235025149,0.18952903520804756,0.09716506630086877,0.047325102880658436,0.017604023776863282,0.006630086877000457
1068,4374,4373,0.5344157329064715,0.46558426709352846,0.18957237594328835,0.09718728561628173,0.0473359249942831,0.01760804939400869,0.0066316030185227534
1069,4373,4372,0.5343092406221409,0.4656907593778591,0.18961573650503202,0.09720951509606587,0.04734675205855444,0.017612076852698992,0.006633119853613907
1070,4372,4371,0.534202699611073,0.465797300388927,0.1896591169068863,0.09723175474719743,0.04735758407687028,0.017616106154198122,0.0066346373827499425
1071,4371,4370,0.534324942791762,0.465675057208238,0.18970251716247138,0.09725400457665904,0.04736842105263158,0.017620137299771167,0.006636155606407322
1072,4370,4369,0.5344472419317922,0.46555275806820784,0.18974593728542,0.09727626459143969,0.04737926298924239,0.017624170290684367,0.006637674525062943
1073,4369,4368,0.5345695970695971,0.46543040293040294,0.18956043956043955,0.0972985347985348,0.04739010989010989,0.017628205128205128,0.006639194139194139
1074,4368,4367,0.5344630180902221,0.4655369819097779,0.1896038470345775,0.09732081520494619,0.047400961758644375,0.017632241813602016,0.006640714449278681
1075,4367,4366,0.5343563902885937,0.46564360971140634,0.1896472743930371,0.09734310581768209,0.04741181859825928,0.017636280348144753,0.006642235455794778
1076,4366,4365,0.5344788087056128,0.4655211912943872,0.18969072164948453,0.09736540664375716,0.04742268041237113,0.017640320733104238,0.0066437571592210766
1077,4365,4364,0.534372135655362,0.46562786434463793,0.18973418881759854,0.09738771769019249,0.047433547204399636,0.01764436296975252,0.006645279560036663
1078,4364,4363,0.5344946137978455,0.4655053862021545,0.18977767591107036,0.09741003896401558,0.04744441897776759,0.017648407059362825,0.006646802658721063
1079,4363,4362,0.5343878954607978,0.4656121045392022,0.18982118294360384,0.09743237047226043,0.04745529573590096,0.017652453003209535,0.006648326455754241
1080,4362,4361,0.5342811281816098,0.4657188718183903,0.18986470992891538,0.09745471222196744,0.047466177482228845,0.01765650080256822,0.006649850951616602
1081,4361,4360,0.5341743119266055,0.4658256880733945,0.18990825688073396,0.09747706422018348,0.04747706422018349,0.017660550458715597,0.006651376146788991
1082,4360,4359,0.5342968570773113,0.4657031429226887,0.1899518238128011,0.09749942647396191,0.047487955953200274,0.017664601972929572,0.0066529020417526955
1083,4359,4358,0.5344194584671867,0.4655805415328132,0.18999541073887105,0.09752179899036255,0.04749885268471776,0.017668655346489214,0.006654428636989445
1084,4358,4357,0.5343126004131283,0.4656873995868717,0.1900390176727106,0.09754418177645169,0.04750975441817765,0.017672710580674777,0.006655955932981409
1085,4357,4356,0.5344352617079889,0.465564738292011,0.19008264462809918,0.09756657483930212,0.047520661157024795,0.017676767676767676,0.006657483930211203
1086,4356,4355,0.5343283582089552,0.46567164179104475,0.19012629161882894,0.09758897818599312,0.047531572904707234,0.017680826636050518,0.006659012629161883
1087,4355,4354,0.5342214056040423,0.46577859439595776,0.19016995865870465,0.09761139182361048,0.04754248966467616,0.017684887459807074,0.00666054203031695
1088,4354,4353,0.5343441304847232,0.4656558695152768,0.1899839191362279,0.09740408913393062,0.04755341144038594,0.017688950149322306,0.006662072134160349
1089,4353,4352,0.5344669117647058,0.4655330882352941,0.18979779411764705,0.09719669117647059,0.04733455882352941,0.017693014705882353,0.00666360294117647
1090,4352,4351,0.5345897494828775,0.4654102505171225,0.18961158354401286,0.09721903010802115,0.04734543783038382,0.017697081130774533,0.00666513445185015
1091,4351,4350,0.5344827586206896,0.46551724137931033,0.1896551724137931,0.09724137931034482,0.04735632183908046,0.017701149425287357,0.006666666666666667
1092,4350,4349,0.5346056564727524,0.4653943435272476,0.18946884341227868,0.09703380087376408,0.0471372729363072,0.01770521959071051,0.00666819958611175
1093,4349,4348,0.5344986200551978,0.46550137994480223,0.18951241950321987,0.09705611775528979,0.04714811407543698,0.017709291628334865,0.006669733210671573
1094,4348,4347,0.5343915343915344,0.4656084656084656,0.18955601564297217,0.09707844490453187,0.04715896020243846,0.017713365539452495,0.006671267540832759
1095,4347,4346,0.5342843994477681,0.46571560055223193,0.18959963184537507,0.09710078232857801,0.04716981132075472,0.01771744132535665,0.006672802577082374
1096,4346,4345,0.5341772151898734,0.46582278481012657,0.18964326812428078,0.09712313003452244,0.047180667433831994,0.017721518987341773,0.0066743383199079406
1097,4345,4344,0.5340699815837937,0.46593001841620624,0.18968692449355432,0.09714548802946593,0.0471915285451197,0.0177255985267035,0.006675874769797422
1098,4344,4343,0.5341929541791388,0.46580704582086113,0.18973060096707345,0.09716785632051578,0.04720239465807046,0.01772967994473866,0.006677411927239235
1099,4343,4342,0.5343159834177799,0.4656840165822202,0.18977429755872868,0.09719023491478582,0.047213265776140025,0.01773376324274528,0.006678949792722248
1100,4342,4341,0.5342087076710436,0.46579129232895644,0.1898180142824234,0.09721262381939645,0.04722414190278738,0.017737848422022577,0.0066804883667357755
1101,4341,4340,0.534331797235023,0.46566820276497695,0.18986175115207374,0.09723502304147466,0.04723502304147465,0.017741935483870968,0.0066820276497695855
1102,4340,4339,0.5342244756856418,0.46577552431435815,0.18990550818160867,0.09725743258815395,0.04724590919566721,0.017746024429592073,0.006683567642313897
